COD_IBGE;COD_SIAFI;NOME_ENTE;NOME_SIMPLIFICADO;SIGLA_UF;NOME_UF;POP_EST_2020;CAPITAL;REGIAO;IDHM;IDHM_RENDA;IDHM_EDUCACAO;IDHM_LONGEVIDADE;SITUACAO
5211503;9425;Itumbiara;ITUMBIARA;GO;Goiás;105809;0;CO;0,752;0,838;0,682;0,744;Aprovado
3134301;4685;Itumirim;ITUMIRIM;MG;Minas Gerais;6000;0;SE;0,726;0,84;0,675;0,675;Aprovado
3524006;6581;Itupeva;ITUPEVA;SP;São Paulo;62813;0;SE;0,762;0,844;0,699;0,75;Aprovado
1503705;473;Itupiranga;ITUPIRANGA;PA;Pará;53355;0;N;0,528;0,746;0,364;0,543;Aprovado
4208500;8167;Ituporanga;ITUPORANGA;SC;Santa Catarina;25355;0;S;0,748;0,876;0,638;0,749;Aprovado
3134400;4687;Iturama;ITURAMA;MG;Minas Gerais;39690;0;SE;0,747;0,848;0,674;0,73;Não Cadastrado
3134509;4689;Itutinga;ITUTINGA;MG;Minas Gerais;3768;0;SE;0,727;0,878;0,622;0,703;Não Cadastrado
3524105;6583;Ituverava;ITUVERAVA;SP;São Paulo;42045;0;SE;0,765;0,841;0,694;0,768;Aprovado
2917334;3285;Iuiú;IUIU;BA;Bahia;11016;0;NE;0,591;0,74;0,504;0,553;Não Cadastrado
3203007;5659;Iúna;IUNA;ES;Espírito Santo;29290;0;SE;0,666;0,829;0,537;0,665;Aprovado
4111407;7621;Ivaí;IVAI;PR;Paraná;13965;0;S;0,651;0,791;0,534;0,654;Aprovado
4111506;7623;Ivaiporã;IVAIPORA;PR;Paraná;31935;0;S;0,73;0,827;0,661;0,711;Aprovado
4111555;9955;Ivaté;IVATE;PR;Paraná;8240;0;S;0,706;0,803;0,641;0,684;Aprovado
4111605;7625;Ivatuba;IVATUBA;PR;Paraná;3279;0;S;0,766;0,837;0,748;0,718;Não Cadastrado
5004700;9093;Ivinhema;IVINHEMA;MS;Mato Grosso do Sul;23232;0;CO;0,72;0,85;0,615;0,715;Aprovado
5211602;9427;Ivolândia;IVOLANDIA;GO;Goiás;2334;0;CO;0,704;0,825;0,622;0,68;Aprovado
4310751;7395;Ivorá;IVORA;RS;Rio Grande do Sul;1881;0;S;0,724;0,886;0,602;0,712;Em Cadastro
4310801;8717;Ivoti;IVOTI;RS;Rio Grande do Sul;24690;0;S;0,784;0,848;0,729;0,78;Aprovado
2607901;2457;Jaboatão dos Guararapes;JABOATAO DOS GUARARAPES;PE;Pernambuco;706867;0;NE;0,717;0,83;0,642;0,692;Aprovado
4208609;8169;Jaborá;JABORA;SC;Santa Catarina;3918;0;S;0,732;0,801;0,657;0,746;Aprovado
2917359;9859;Jaborandi;JABORANDI;BA;Bahia;8277;0;NE;0,613;0,791;0,508;0,572;Aprovado
3524204;6585;Jaborandi;JABORANDI;SP;São Paulo;6946;0;SE;0,711;0,845;0,627;0,679;Aprovado
4111704;7627;Jaboti;JABOTI;PR;Paraná;5303;0;S;0,718;0,827;0,64;0,699;Não Cadastrado
4310850;7393;Jaboticaba;JABOTICABA;RS;Rio Grande do Sul;3773;0;S;0,658;0,82;0,547;0,636;Aprovado
3524303;6587;Jaboticabal;JABOTICABAL;SP;São Paulo;77652;0;SE;0,778;0,851;0,71;0,778;Aprovado
3134608;4691;Jaboticatubas;JABOTICATUBAS;MG;Minas Gerais;20418;0;SE;0,681;0,837;0,543;0,694;Aprovado
2405009;1697;Jaçanã;JACANA;RN;Rio Grande do Norte;9238;0;NE;0,604;0,773;0,509;0,559;Aprovado
2917409;3649;Jacaraci;JACARACI;BA;Bahia;14850;0;NE;0,593;0,741;0,49;0,573;Aprovado
2507309;2047;Jacaraú;JACARAU;PB;Paraíba;14450;0;NE;0,558;0,72;0,435;0,554;Aprovado
2703403;2767;Jacaré dos Homens;JACARE DOS HOMENS;AL;Alagoas;5219;0;NE;0,583;0,759;0,481;0,543;Aprovado
1503754;631;Jacareacanga;JACAREACANGA;PA;Pará;7590;0;N;0,505;0,8;0,279;0,577;Aprovado
3524402;6589;Jacareí;JACAREI;SP;São Paulo;235416;0;SE;0,777;0,837;0,749;0,749;Aprovado
4111803;7629;Jacarezinho;JACAREZINHO;PR;Paraná;39322;0;S;0,743;0,844;0,663;0,734;Aprovado
3524501;6591;Jaci;JACI;SP;São Paulo;7196;0;SE;0,723;0,818;0,659;0,7;Não Cadastrado
5104807;9095;Jaciara;JACIARA;MT;Mato Grosso;27807;0;CO;0,735;0,833;0,655;0,728;Em Complementação
3134707;4693;Jacinto;JACINTO;MG;Minas Gerais;12323;0;SE;0,62;0,807;0,496;0,595;Não Cadastrado
4208708;8171;Jacinto Machado;JACINTO MACHADO;SC;Santa Catarina;10376;0;S;0,716;0,818;0,633;0,708;Aprovado
2917508;3651;Jacobina;JACOBINA;BA;Bahia;80635;0;NE;0,649;0,772;0,558;0,636;Aprovado
2205151;2273;Jacobina do Piauí;JACOBINA DO PIAUI;PI;Piauí;5729;0;NE;0,535;0,724;0,416;0,509;Aprovado
3134806;4695;Jacuí;JACUI;MG;Minas Gerais;7691;0;SE;0,668;0,81;0,54;0,682;Aprovado
2703502;2769;Jacuípe;JACUIPE;AL;Alagoas;7006;0;NE;0,548;0,755;0,41;0,532;Aprovado
4310876;1146;Jacuizinho;JACUIZINHO;RS;Rio Grande do Sul;2706;0;S;0,662;0,817;0,487;0,73;Aprovado
1503804;475;Jacundá;JACUNDA;PA;Pará;59842;0;N;0,622;0,752;0,509;0,628;Não Cadastrado
3524600;6593;Jacupiranga;JACUPIRANGA;SP;São Paulo;17889;0;SE;0,717;0,832;0,644;0,687;Aprovado
3134905;4697;Jacutinga;JACUTINGA;MG;Minas Gerais;26264;0;SE;0,715;0,864;0,586;0,722;Aprovado
4310900;8719;Jacutinga;JACUTINGA;RS;Rio Grande do Sul;3546;0;S;0,726;0,855;0,636;0,703;Aprovado
4111902;7631;Jaguapitã;JAGUAPITA;PR;Paraná;13742;0;S;0,715;0,834;0,615;0,714;Não Cadastrado
2917607;3653;Jaguaquara;JAGUAQUARA;BA;Bahia;54673;0;NE;0,58;0,747;0,446;0,586;Aprovado
3135001;4699;Jaguaraçu;JAGUARACU;MG;Minas Gerais;3142;0;SE;0,679;0,856;0,548;0,667;Aprovado
4311007;8721;Jaguarão;JAGUARAO;RS;Rio Grande do Sul;26500;0;S;0,707;0,832;0,608;0,698;Aprovado
2917706;3655;Jaguarari;JAGUARARI;BA;Bahia;33746;0;NE;0,659;0,806;0,551;0,644;Aprovado
3203056;5713;Jaguaré;JAGUARE;ES;Espírito Santo;31039;0;SE;0,678;0,81;0,568;0,678;Não Cadastrado
2306702;1435;Jaguaretama;JAGUARETAMA;CE;Ceará;18147;0;NE;0,612;0,776;0,535;0,552;Aprovado
4311106;8723;Jaguari;JAGUARI;RS;Rio Grande do Sul;10765;0;S;0,712;0,866;0,567;0,734;Aprovado
4112009;7633;Jaguariaíva;JAGUARIAIVA;PR;Paraná;35027;0;S;0,743;0,859;0,684;0,698;Aprovado
2306801;1437;Jaguaribara;JAGUARIBARA;CE;Ceará;11492;0;NE;0,618;0,735;0,559;0,575;Aprovado
2306900;1439;Jaguaribe;JAGUARIBE;CE;Ceará;34636;0;NE;0,621;0,76;0,543;0,58;Aprovado
2917805;3657;Jaguaripe;JAGUARIPE;BA;Bahia;18981;0;NE;0,556;0,763;0,407;0,552;Aprovado
3524709;6595;Jaguariúna;JAGUARIUNA;SP;São Paulo;58722;0;SE;0,784;0,862;0,715;0,782;Aprovado
2307007;1441;Jaguaruana;JAGUARUANA;CE;Ceará;33834;0;NE;0,624;0,779;0,548;0,568;Aprovado
4208807;8173;Jaguaruna;JAGUARUNA;SC;Santa Catarina;20288;0;S;0,721;0,83;0,628;0,719;Não Cadastrado
3135050;2893;Jaíba;JAIBA;MG;Minas Gerais;39388;0;SE;0,638;0,789;0,531;0,619;Aprovado
2205201;1103;Jaicós;JAICOS;PI;Piauí;19170;0;NE;0,524;0,709;0,366;0,556;Aprovado
3524808;6597;Jales;JALES;SP;São Paulo;49201;0;SE;0,776;0,855;0,73;0,75;Aprovado
3524907;6599;Jambeiro;JAMBEIRO;SP;São Paulo;6717;0;SE;0,756;0,86;0,69;0,727;Aprovado
3135076;2655;Jampruca;JAMPRUCA;MG;Minas Gerais;5429;0;SE;0,609;0,781;0,479;0,605;Aprovado
3135100;4701;Janaúba;JANAUBA;MG;Minas Gerais;72018;0;SE;0,696;0,796;0,649;0,654;Aprovado
5211701;9429;Jandaia;JANDAIA;GO;Goiás;6025;0;CO;0,707;0,821;0,625;0,69;Não Cadastrado
4112108;7635;Jandaia do Sul;JANDAIA DO SUL;PR;Paraná;21230;0;S;0,747;0,801;0,703;0,741;Aprovado
2405108;1699;Jandaíra;JANDAIRA;RN;Rio Grande do Norte;6893;0;NE;0,569;0,709;0,462;0,561;Aprovado
2917904;3659;Jandaíra;JANDAIRA;BA;Bahia;10726;0;NE;0,55;0,749;0,435;0,511;Aprovado
3525003;6601;Jandira;JANDIRA;SP;São Paulo;126356;0;SE;0,76;0,841;0,706;0,738;Aprovado
2405207;1701;Janduís;JANDUIS;RN;Rio Grande do Norte;5248;0;NE;0,615;0,776;0,529;0,567;Aprovado
5104906;9861;Jangada;JANGADA;MT;Mato Grosso;8451;0;CO;0,63;0,805;0,549;0,567;Não Cadastrado
4112207;7637;Janiópolis;JANIOPOLIS;PR;Paraná;5095;0;S;0,696;0,826;0,593;0,688;Não Cadastrado
3135209;4703;Januária;JANUARIA;MG;Minas Gerais;67852;0;SE;0,658;0,82;0,568;0,611;Aprovado
3135308;4705;Japaraíba;JAPARAIBA;MG;Minas Gerais;4384;0;SE;0,721;0,844;0,656;0,677;Aprovado
2703601;2771;Japaratinga;JAPARATINGA;AL;Alagoas;8403;0;NE;0,57;0,735;0,451;0,56;Aprovado
2803302;3165;Japaratuba;JAPARATUBA;SE;Sergipe;18907;0;NE;0,621;0,757;0,544;0,581;Aprovado
3302270;2913;Japeri;JAPERI;RJ;Rio de Janeiro;105548;0;SE;0,659;0,809;0,555;0,637;Aprovado
2405405;1705;Japi;JAPI;RN;Rio Grande do Norte;4995;0;NE;0,569;0,726;0,48;0,528;Não Cadastrado
4112306;7639;Japira;JAPIRA;PR;Paraná;4930;0;S;0,696;0,827;0,603;0,675;Aprovado
2803401;3167;Japoatã;JAPOATA;SE;Sergipe;13429;0;NE;0,56;0,7;0,455;0,551;Aprovado
3135357;630;Japonvar;JAPONVAR;MG;Minas Gerais;7982;0;SE;0,608;0,786;0,514;0,556;Aprovado
5004809;161;Japorã;JAPORA;MS;Mato Grosso do Sul;9243;0;CO;0,526;0,791;0,337;0,547;Aprovado
1302108;245;Japurá;JAPURA;AM;Amazonas;2251;0;N;0,522;0,748;0,345;0,552;Não Cadastrado
4112405;7641;Japurá;JAPURA;PR;Paraná;9500;0;S;0,712;0,829;0,623;0,698;Não Cadastrado
2607950;548;Jaqueira;JAQUEIRA;PE;Pernambuco;11644;0;NE;0,575;0,751;0,454;0,557;Aprovado
4311122;7391;Jaquirana;JAQUIRANA;RS;Rio Grande do Sul;3662;0;S;0,614;0,779;0,475;0,626;Aprovado
5211800;9431;Jaraguá;JARAGUA;GO;Goiás;51338;0;CO;0,699;0,841;0,588;0,692;Aprovado
4208906;8175;Jaraguá do Sul;JARAGUA DO SUL;SC;Santa Catarina;181173;0;S;0,803;0,865;0,755;0,793;Aprovado
5004908;9097;Jaraguari;JARAGUARI;MS;Mato Grosso do Sul;7265;0;CO;0,664;0,827;0,53;0,668;Aprovado
2703700;2773;Jaramataia;JARAMATAIA;AL;Alagoas;5761;0;NE;0,552;0,701;0,451;0,532;Não Cadastrado
2307106;1443;Jardim;JARDIM;CE;Ceará;27181;0;NE;0,614;0,779;0,542;0,547;Aprovado
5005004;9099;Jardim;JARDIM;MS;Mato Grosso do Sul;26238;0;CO;0,712;0,845;0,595;0,718;Aprovado
4112504;7643;Jardim Alegre;JARDIM ALEGRE;PR;Paraná;11196;0;S;0,689;0,827;0,569;0,696;Aprovado
2405504;1707;Jardim de Angicos;JARDIM DE ANGICOS;RN;Rio Grande do Norte;2606;0;NE;0,565;0,74;0,437;0,557;Aprovado
2405603;1709;Jardim de Piranhas;JARDIM DE PIRANHAS;RN;Rio Grande do Norte;14942;0;NE;0,603;0,792;0,469;0,59;Aprovado
2205250;997;Jardim do Mulato;JARDIM DO MULATO;PI;Piauí;4513;0;NE;0,593;0,711;0,55;0,532;Não Cadastrado
2405702;1711;Jardim do Seridó;JARDIM DO SERIDO;RN;Rio Grande do Norte;12396;0;NE;0,663;0,772;0,584;0,647;Aprovado
4112603;7645;Jardim Olinda;JARDIM OLINDA;PR;Paraná;1320;0;S;0,682;0,791;0,6;0,669;Não Cadastrado
3525102;6603;Jardinópolis;JARDINOPOLIS;SP;São Paulo;44970;0;SE;0,735;0,853;0,64;0,728;Não Cadastrado
4208955;5587;Jardinópolis;JARDINOPOLIS;SC;Santa Catarina;1546;0;S;0,709;0,823;0,611;0,708;Aprovado
4311130;992;Jari;JARI;RS;Rio Grande do Sul;3486;0;S;0,631;0,836;0,473;0,636;Não Cadastrado
3525201;6605;Jarinu;JARINU;SP;São Paulo;30617;0;SE;0,733;0,826;0,659;0,723;Aprovado
1100114;15;Jaru;JARU;RO;Rondônia;51620;0;N;0,689;0,825;0,577;0,687;Aprovado
5211909;9433;Jataí;JATAI;GO;Goiás;102065;0;CO;0,757;0,856;0,656;0,774;Aprovado
4112702;7647;Jataizinho;JATAIZINHO;PR;Paraná;12638;0;S;0,687;0,845;0,574;0,669;Aprovado
2608008;2459;Jataúba;JATAUBA;PE;Pernambuco;17228;0;NE;0,53;0,712;0,381;0,549;Aprovado
5005103;9101;Jateí;JATEI;MS;Mato Grosso do Sul;4021;0;CO;0,708;0,857;0,579;0,716;Aprovado
2307205;1445;Jati;JATI;CE;Ceará;8130;0;NE;0,651;0,776;0,634;0,562;Não Cadastrado
2105450;176;Jatobá;JATOBA;MA;Maranhão;10310;0;NE;0,561;0,702;0,481;0,522;Aprovado
2608057;550;Jatobá;JATOBA;PE;Pernambuco;14850;0;NE;0,645;0,775;0,573;0,604;Em Análise
2205276;324;Jatobá do Piauí;JATOBA DO PIAUI;PI;Piauí;4875;0;NE;0,566;0,78;0,442;0,525;Aprovado
3525300;6607;Jaú;JAU;SP;São Paulo;151881;0;SE;0,778;0,886;0,693;0,768;Aprovado
1711506;329;Jaú do Tocantins;JAU DO TOCANTINS;TO;Tocantins;3878;0;N;0,662;0,815;0,529;0,672;Aprovado
5212006;9435;Jaupaci;JAUPACI;GO;Goiás;2860;0;CO;0,689;0,824;0,602;0,658;Não Cadastrado
5105002;8991;Jauru;JAURU;MT;Mato Grosso;8582;0;CO;0,673;0,812;0,563;0,668;Não Cadastrado
3135407;4707;Jeceaba;JECEABA;MG;Minas Gerais;4852;0;SE;0,661;0,844;0,544;0,629;Em Análise
3135456;632;Jenipapo de Minas;JENIPAPO DE MINAS;MG;Minas Gerais;7738;0;SE;0,624;0,793;0,52;0,588;Aprovado
2105476;178;Jenipapo dos Vieiras;JENIPAPO DOS VIEIRAS;MA;Maranhão;17040;0;NE;0,49;0,766;0,346;0,445;Aprovado
3135506;4709;Jequeri;JEQUERI;MG;Minas Gerais;12315;0;SE;0,601;0,794;0,451;0,607;Não Cadastrado
2703759;562;Jequiá da Praia;JEQUIA DA PRAIA;AL;Alagoas;11536;0;NE;0,556;0,772;0,43;0,517;Aprovado
2918001;3661;Jequié;JEQUIE;BA;Bahia;156126;0;NE;0,665;0,79;0,568;0,656;Aprovado
3135605;4711;Jequitaí;JEQUITAI;MG;Minas Gerais;7468;0;SE;0,643;0,797;0,552;0,605;Aprovado
3135704;4713;Jequitibá;JEQUITIBA;MG;Minas Gerais;5207;0;SE;0,689;0,854;0,492;0,777;Aprovado
3135803;4715;Jequitinhonha;JEQUITINHONHA;MG;Minas Gerais;25474;0;SE;0,615;0,817;0,461;0,619;Aprovado
2918100;3663;Jeremoabo;JEREMOABO;BA;Bahia;40651;0;NE;0,547;0,689;0,424;0,561;Aprovado
2507408;2049;Jericó;JERICO;PB;Paraíba;7745;0;NE;0,603;0,798;0,476;0,577;Aprovado
3525409;6609;Jeriquara;JERIQUARA;SP;São Paulo;3151;0;SE;0,703;0,814;0,628;0,68;Não Cadastrado
3203106;5661;Jerônimo Monteiro;JERONIMO MONTEIRO;ES;Espírito Santo;12265;0;SE;0,698;0,844;0,589;0,685;Aprovado
2205300;1105;Jerumenha;JERUMENHA;PI;Piauí;4447;0;NE;0,591;0,787;0,461;0,569;Aprovado
3135902;4717;Jesuânia;JESUANIA;MG;Minas Gerais;4780;0;SE;0,658;0,831;0,507;0,675;Não Cadastrado
4112751;7997;Jesuítas;JESUITAS;PR;Paraná;8330;0;S;0,705;0,839;0,615;0,68;Não Cadastrado
5212055;49;Jesúpolis;JESUPOLIS;GO;Goiás;2506;0;CO;0,649;0,814;0,522;0,642;Não Cadastrado
1100122;5;Ji-Paraná;JI PARANA;RO;Rondônia;130009;0;N;0,714;0,81;0,617;0,728;Aprovado
2307254;985;Jijoca de Jericoacoara;JIJOCA DE JERICOACOARA;CE;Ceará;20087;0;NE;0,652;0,723;0,625;0,614;Aprovado
2918209;3665;Jiquiriçá;JIQUIRICA;BA;Bahia;14557;0;NE;0,553;0,763;0,397;0,558;Aprovado
2918308;3667;Jitaúna;JITAUNA;BA;Bahia;10808;0;NE;0,575;0,704;0,479;0,563;Aprovado
4209003;8177;Joaçaba;JOACABA;SC;Santa Catarina;30404;0;S;0,827;0,891;0,771;0,823;Aprovado
3136009;4719;Joaíma;JOAIMA;MG;Minas Gerais;15455;0;SE;0,587;0,789;0,448;0,572;Aprovado
3136108;4721;Joanésia;JOANESIA;MG;Minas Gerais;4476;0;SE;0,626;0,803;0,495;0,616;Não Cadastrado
3525508;6611;Joanópolis;JOANOPOLIS;SP;São Paulo;13338;0;SE;0,699;0,824;0,585;0,707;Aprovado
2608107;2461;João Alfredo;JOAO ALFREDO;PE;Pernambuco;33328;0;NE;0,576;0,72;0,466;0,569;Aprovado
2405801;1713;João Câmara;JOAO CAMARA;RN;Rio Grande do Norte;35160;0;NE;0,595;0,724;0,484;0,6;Aprovado
2205359;326;João Costa;JOAO COSTA;PI;Piauí;3005;0;NE;0,561;0,752;0,46;0,51;Aprovado
2405900;1715;João Dias;JOAO DIAS;RN;Rio Grande do Norte;2654;0;NE;0,53;0,771;0,39;0,495;Aprovado
2918357;3099;João Dourado;JOAO DOURADO;BA;Bahia;25402;0;NE;0,593;0,709;0,513;0,573;Aprovado
2105500;809;João Lisboa;JOAO LISBOA;MA;Maranhão;23740;0;NE;0,641;0,785;0,573;0,585;Aprovado
3136207;4723;João Monlevade;JOAO MONLEVADE;MG;Minas Gerais;80416;0;SE;0,758;0,849;0,708;0,724;Aprovado
3203130;5721;João Neiva;JOAO NEIVA;ES;Espírito Santo;16722;0;SE;0,753;0,857;0,663;0,751;Aprovado
2507507;2051;João Pessoa;JOAO PESSOA;PB;Paraíba;817511;1;NE;0,763;0,832;0,693;0,77;Aprovado
3136306;4725;João Pinheiro;JOAO PINHEIRO;MG;Minas Gerais;47726;0;SE;0,697;0,788;0,63;0,683;Aprovado
3525607;6613;João Ramalho;JOAO RAMALHO;SP;São Paulo;4551;0;SE;0,741;0,818;0,71;0,701;Não Cadastrado
3136405;4727;Joaquim Felício;JOAQUIM FELICIO;MG;Minas Gerais;4727;0;SE;0,637;0,824;0,489;0,642;Aprovado
2703809;2775;Joaquim Gomes;JOAQUIM GOMES;AL;Alagoas;24081;0;NE;0,531;0,764;0,386;0,509;Aprovado
2608206;2463;Joaquim Nabuco;JOAQUIM NABUCO;PE;Pernambuco;16011;0;NE;0,554;0,676;0,449;0,561;Aprovado
2205409;1107;Joaquim Pires;JOAQUIM PIRES;PI;Piauí;14376;0;NE;0,522;0,765;0,384;0,485;Em Cadastro
4112801;7649;Joaquim Távora;JOAQUIM TAVORA;PR;Paraná;12009;0;S;0,7;0,801;0,613;0,699;Não Cadastrado
2513653;514;Joca Claudino;JOCA CLAUDINO;PB;Paraíba;2639;0;NE;0,622;0,765;0,568;0,553;Aprovado
2205458;328;Joca Marques;JOCA MARQUES;PI;Piauí;5466;0;NE;0,504;0,726;0,353;0,501;Não Cadastrado
4311155;9829;Jóia;JOIA;RS;Rio Grande do Sul;8566;0;S;0,686;0,841;0,572;0,671;Aprovado
4209102;8179;Joinville;JOINVILLE;SC;Santa Catarina;597658;0;S;0,809;0,889;0,749;0,795;Aprovado
3136504;4729;Jordânia;JORDANIA;MG;Minas Gerais;10842;0;SE;0,628;0,797;0,506;0,613;Não Cadastrado
1200328;653;Jordão;JORDAO;AC;Acre;8473;0;N;0,469;0,731;0,283;0,499;Não Cadastrado
4209151;9957;José Boiteux;JOSE BOITEUX;SC;Santa Catarina;5007;0;S;0,694;0,841;0,578;0,689;Em Complementação
3525706;6615;José Bonifácio;JOSE BONIFACIO;SP;São Paulo;37366;0;SE;0,777;0,869;0,717;0,752;Aprovado
2406007;1717;José da Penha;JOSE DA PENHA;RN;Rio Grande do Norte;5946;0;NE;0,608;0,788;0,489;0,583;Em Cadastro
2205508;1109;José de Freitas;JOSE DE FREITAS;PI;Piauí;39336;0;NE;0,618;0,781;0,512;0,591;Aprovado
3136520;634;José Gonçalves de Minas;JOSE GONCALVES DE MINAS;MG;Minas Gerais;4487;0;SE;0,632;0,764;0,553;0,597;Aprovado
3136553;636;José Raydan;JOSE RAYDAN;MG;Minas Gerais;5050;0;SE;0,617;0,799;0,493;0,596;Não Cadastrado
2105609;811;Joselândia;JOSELANDIA;MA;Maranhão;16198;0;NE;0,561;0,743;0,445;0,533;Não Cadastrado
3136579;638;Josenópolis;JOSENOPOLIS;MG;Minas Gerais;4889;0;SE;0,564;0,782;0,424;0,541;Em Cadastro
5212105;9437;Joviânia;JOVIANIA;GO;Goiás;7402;0;CO;0,706;0,827;0,595;0,714;Não Cadastrado
5105101;9819;Juara;JUARA;MT;Mato Grosso;35121;0;CO;0,682;0,836;0,543;0,699;Aprovado
2507606;2053;Juarez Távora;JUAREZ TAVORA;PB;Paraíba;7976;0;NE;0,579;0,768;0,465;0,544;Aprovado
1711803;349;Juarina;JUARINA;TO;Tocantins;2184;0;N;0,584;0,742;0,478;0,563;Aprovado
3136652;2691;Juatuba;JUATUBA;MG;Minas Gerais;27392;0;SE;0,717;0,849;0,649;0,67;Aprovado
2507705;2055;Juazeirinho;JUAZEIRINHO;PB;Paraíba;18298;0;NE;0,567;0,753;0,435;0,557;Aprovado
2918407;3669;Juazeiro;JUAZEIRO;BA;Bahia;218162;0;NE;0,677;0,796;0,594;0,657;Aprovado
2307304;1447;Juazeiro do Norte;JUAZEIRO DO NORTE;CE;Ceará;276264;0;NE;0,694;0,81;0,642;0,644;Aprovado
2205516;330;Juazeiro do Piauí;JUAZEIRO DO PIAUI;PI;Piauí;5485;0;NE;0,57;0,753;0,47;0,522;Aprovado
2307403;1449;Jucás;JUCAS;CE;Ceará;24892;0;NE;0,598;0,772;0,511;0,541;Aprovado
2608255;2295;Jucati;JUCATI;PE;Pernambuco;11485;0;NE;0,55;0,681;0,451;0,541;Aprovado
2918456;3287;Jucuruçu;JUCURUCU;BA;Bahia;8988;0;NE;0,541;0,751;0,415;0,508;Aprovado
2406106;1719;Jucurutu;JUCURUTU;RN;Rio Grande do Norte;18315;0;NE;0,601;0,755;0,492;0,583;Aprovado
5105150;9831;Juína;JUINA;MT;Mato Grosso;41101;0;CO;0,716;0,845;0,593;0,733;Aprovado
3136702;4733;Juiz de Fora;JUIZ DE FORA;MG;Minas Gerais;573285;0;SE;0,778;0,844;0,711;0,784;Aprovado
2205524;332;Júlio Borges;JULIO BORGES;PI;Piauí;5640;0;NE;0,582;0,777;0,508;0,5;Aprovado
4311205;8725;Júlio de Castilhos;JULIO DE CASTILHOS;RS;Rio Grande do Sul;19224;0;S;0,716;0,833;0,602;0,733;Aprovado
3525805;6617;Júlio Mesquita;JULIO MESQUITA;SP;São Paulo;4800;0;SE;0,716;0,813;0,686;0,659;Aprovado
3525854;802;Jumirim;JUMIRIM;SP;São Paulo;3418;0;SE;0,741;0,863;0,655;0,721;Aprovado
2105658;180;Junco do Maranhão;JUNCO DO MARANHAO;MA;Maranhão;4392;0;NE;0,552;0,69;0,443;0,55;Aprovado
2507804;2057;Junco do Seridó;JUNCO DO SERIDO;PB;Paraíba;7195;0;NE;0,617;0,715;0,576;0,571;Aprovado
2406155;1108;Jundiá;JUNDIA;RN;Rio Grande do Norte;3922;0;NE;0,595;0,775;0,492;0,552;Não Cadastrado
2703908;2777;Jundiá;JUNDIA;AL;Alagoas;4137;0;NE;0,562;0,715;0,434;0,573;Aprovado
3525904;6619;Jundiaí;JUNDIAI;SP;São Paulo;423006;0;SE;0,822;0,866;0,768;0,834;Aprovado
4112900;7651;Jundiaí do Sul;JUNDIAI DO SUL;PR;Paraná;3269;0;S;0,688;0,817;0,605;0,66;Não Cadastrado
2704005;2779;Junqueiro;JUNQUEIRO;AL;Alagoas;24722;0;NE;0,575;0,714;0,454;0,586;Aprovado
3526001;6621;Junqueirópolis;JUNQUEIROPOLIS;SP;São Paulo;20831;0;SE;0,745;0,86;0,662;0,727;Aprovado
2608305;2465;Jupi;JUPI;PE;Pernambuco;14922;0;NE;0,575;0,698;0,487;0,56;Aprovado
4209177;924;Jupiá;JUPIA;SC;Santa Catarina;2092;0;S;0,719;0,862;0,61;0,708;Aprovado
3526100;6623;Juquiá;JUQUIA;SP;São Paulo;18718;0;SE;0,7;0,823;0,637;0,654;Aprovado
3526209;6625;Juquitiba;JUQUITIBA;SP;São Paulo;31646;0;SE;0,709;0,791;0,662;0,68;Aprovado
3136801;4735;Juramento;JURAMENTO;MG;Minas Gerais;4345;0;SE;0,669;0,808;0,617;0,601;Em Complementação
4112959;8463;Juranda;JURANDA;PR;Paraná;7292;0;S;0,708;0,818;0,639;0,678;Não Cadastrado
2205532;334;Jurema;JUREMA;PI;Piauí;4777;0;NE;0,555;0,767;0,435;0,511;Aprovado
2608404;2467;Jurema;JUREMA;PE;Pernambuco;15431;0;NE;0,509;0,681;0,372;0,522;Aprovado
2507903;2059;Juripiranga;JURIPIRANGA;PB;Paraíba;10793;0;NE;0,548;0,677;0,448;0,544;Aprovado
2508000;2061;Juru;JURU;PB;Paraíba;9849;0;NE;0,57;0,758;0,443;0,552;Aprovado
1302207;247;Juruá;JURUA;AM;Amazonas;15106;0;N;0,522;0,704;0,376;0,538;Não Cadastrado
3136900;4737;Juruaia;JURUAIA;MG;Minas Gerais;10681;0;SE;0,723;0,86;0,553;0,794;Aprovado
5105176;9921;Juruena;JURUENA;MT;Mato Grosso;16335;0;CO;0,662;0,797;0,563;0,647;Não Cadastrado
1503903;477;Juruti;JURUTI;PA;Pará;58960;0;N;0,592;0,756;0,501;0,547;Aprovado
5105200;9189;Juscimeira;JUSCIMEIRA;MT;Mato Grosso;11176;0;CO;0,714;0,842;0,637;0,678;Não Cadastrado
2918506;3671;Jussara;JUSSARA;BA;Bahia;15262;0;NE;0,571;0,72;0,476;0,544;Não Cadastrado
4113007;7653;Jussara;JUSSARA;PR;Paraná;7041;0;S;0,718;0,835;0,619;0,716;Aprovado
5212204;9439;Jussara;JUSSARA;GO;Goiás;18371;0;CO;0,743;0,842;0,635;0,768;Não Cadastrado
2918555;3069;Jussari;JUSSARI;BA;Bahia;5768;0;NE;0,567;0,699;0,451;0,577;Aprovado
2918605;3673;Jussiape;JUSSIAPE;BA;Bahia;5976;0;NE;0,602;0,736;0,493;0,6;Aprovado
